statement,predicted_label_id,predicted_status,confidence
"Một sự việc nổi bật gần đây là khi tôi và bạn bè đang thảo luận về tình huống con họ cư xử không đúng mực trong một bữa tiệc. Trong khi tôi đề nghị thảo luận cởi mở với con họ và tập trung vào việc tìm hiểu lý do cơ bản dẫn đến hành vi sai trái, họ lại tập trung hơn vào hình phạt và hậu quả nghiêm khắc.",4,Personality disorder,0.9998115
Chào ! Tôi rất vui mừng được có mặt ở đây ngày hôm nay. Tôi cảm thấy buổi trị liệu này sẽ là khởi đầu cho một tình bạn đẹp.,0,Anxiety,0.95793575
"I've been working on developing healthier coping mechanisms, such as engaging in physical activities like running or going for walks whenever I feel the urge to drink. I've also started journaling to express my emotions and thoughts in a healthy way. However, there are times when the cravings are overpowering, and these strategies don't seem to help as much as I'd like.",6,Suicidal,0.9241022
Không phải lúc này. Tôi đánh giá cao cuộc trò chuyện của chúng ta ngày hôm nay và tôi cảm thấy hy vọng hơn về việc tìm ra những cách khác để nâng cao lòng tự trọng của mình. Cảm ơn bạn đã hướng dẫn và hỗ trợ của bạn.,4,Personality disorder,0.9985393
Viết thuật toán tìm kiếm một phần tử trong danh sách.,3,Normal,0.9986191
"Hmm, tôi đoán tôi là một người biết lắng nghe và là một người bạn đáng tin cậy. Tôi cũng thích vẽ tranh, nó mang lại cho tôi cảm giác thỏa mãn và bình yên.",1,Bipolar,0.99947387
Tôi nghĩ việc đặt ra các mục tiêu và thời hạn thực tế cho việc học ở trường cũng như dành thời gian cho những sở thích khác có thể giúp tôi tìm thấy sự cân bằng đó.,5,Stress,0.98877627
"Ý tôi là, tôi sợ hãi và bắt đầu viện lý do tại sao ước mơ của tôi không bao giờ có thể thành hiện thực. Tôi tự nhủ mình không đủ giỏi hoặc điều đó là không thể.",4,Personality disorder,0.98651
Tôi nghĩ việc dành thời gian cụ thể mỗi ngày để vẽ sẽ là một khởi đầu tuyệt vời. Chỉ cần biết rằng tôi có lối thoát thú vị đang chờ mình sẽ giúp chuyển hướng sự chú ý của tôi khỏi mạng xã hội.,6,Suicidal,0.999595
Gần đây tôi cảm thấy thực sự ngạc nhiên. Giống như mọi điều tôi tin tưởng về bản thân đã sụp đổ. Tôi chưa bao giờ nghĩ mình sẽ phải đối mặt với cảm giác thiếu tự tin và lòng tự trọng thấp.,4,Personality disorder,0.99453473
"Chỉ là cảm giác như thế giới của tôi đã sụp đổ. Mỗi ngày là một cuộc đấu tranh thậm chí để ra khỏi giường. Cơn đau ở ngực tôi không thể chịu nổi và cảm giác như lúc nào tôi cũng phải mang một vật nặng như vậy. Tôi không thể tập trung, ăn hoặc ngủ bình thường, điều này càng làm tăng thêm căng thẳng.",5,Stress,0.9993011
Tóm tắt một bài viết về tương lai của sự tương tác giữa con người và robot.,2,Depression,0.9688362
Không phải lúc này. Cảm ơn bạn rất nhiều vì sự hướng dẫn và hỗ trợ của bạn. Bây giờ tôi cảm thấy tự tin hơn khi tiếp cận cuộc trò chuyện này với bạn mình. Tôi đánh giá cao việc bạn ở đó vì tôi.,4,Personality disorder,0.99734926
"Xin chào , tôi hy vọng hôm nay bạn làm tốt. Tôi muốn nói chuyện với bạn về điều gì đó mà tôi đang suy nghĩ gần đây. Nó hơi đau đớn và chắc chắn mang đến một số nỗi sợ hãi, nhưng tôi tin rằng đó là điều quan trọng cần khám phá.",2,Depression,0.6047785
What is the goal of software testing??,0,Anxiety,0.92719984
"Đó là cách tôi nhìn, cách tôi nói, cách tôi tương tác với người khác. Tôi cảm thấy như mình liên tục không đáp ứng được kỳ vọng của chính mình. Điều đó đặc biệt khó khăn vì tôi khó truyền đạt cảm xúc và suy nghĩ thực sự của mình.",4,Personality disorder,0.9997029
"Well, sometimes we argue about silly things like who should do the dishes or take out the trash. It feels like these little disagreements escalate into bigger conflicts, and it's putting a strain on our relationship.",3,Normal,0.66314805
Suggest a book you would recommend for someone interested in the history of Rome.?,3,Normal,0.9969392
Tôi nghĩ mình có thể bắt đầu bằng cách tử tế hơn với bản thân và thách thức những suy nghĩ tiêu cực đó khi chúng xuất hiện. Tôi sẽ cố gắng đánh giá cao những phẩm chất bên trong của mình và tập trung vào giá trị bản thân thay vì liên tục so sánh bản thân với người khác.,4,Personality disorder,0.99926466
"Thông thường, tôi sẽ rút lui. Tôi dựng lên một bức tường bảo vệ và che giấu cảm xúc cũng như sự tổn thương của mình. Tôi đoán đó là một cơ chế phòng vệ để bảo vệ bản thân khỏi nỗi đau và sự từ chối thêm nữa. Nhưng trong sâu thẳm, tôi biết rằng bức tường này chỉ làm trầm trọng thêm vấn đề và khiến tôi mắc kẹt trong vòng luẩn quẩn của lòng tự trọng thấp.",4,Personality disorder,0.9997819
Chắc chắn. Anh ấy bị đau lưng mãn tính và mệt mỏi. Nó ảnh hưởng đến tâm trạng và khả năng thực hiện các công việc hàng ngày của anh ấy.,5,Stress,0.99201524
Đúng chính xác. Bản chất của sở thích này liên quan đến các hoạt động thể chất hấp dẫn và dường như nó đã khơi dậy điều gì đó trong tôi mà trước đây tôi chưa từng khám phá.,4,Personality disorder,0.99760604
Một sở thích luôn khơi dậy niềm đam mê của tôi là nhiếp ảnh. Ghi lại những khoảnh khắc và khám phá những góc nhìn khác nhau dường như là một cách tuyệt vời để thể hiện bản thân và nhìn thế giới dưới một góc nhìn mới.,1,Bipolar,0.94763297
"Tôi nghĩ viết nhật ký có thể là một công cụ hữu ích để tự suy ngẫm và chấp nhận bản thân. Bằng cách viết về những cảm xúc và trải nghiệm của mình, tôi có thể hiểu sâu hơn về bản thân. Về giao tiếp, tôi có thể bắt đầu bằng cách tích cực lắng nghe người khác, có mặt đầy đủ trong các cuộc trò chuyện và rèn luyện sự đồng cảm.",4,Personality disorder,0.9701294
"Yes, I'm open to exploring my options. I appreciate your guidance and support.",3,Normal,0.96322906
"À, tôi từng thích viết lách và chọc cười mọi người. Có lẽ tôi có thể bắt đầu một blog hoặc một kênh YouTube để chia sẻ những câu chuyện hài hước của mình với người khác.",1,Bipolar,0.8485792
"At the moment, I think this is the most pressing conflict I need to address. I'll focus on resolving this before moving on to any other conflicts. Thank you, for your guidance and support. It means a lot to me.",6,Suicidal,0.57272327
"Tôi có một vài người bạn thân luôn ủng hộ tôi nhưng tôi cảm thấy khó có thể dựa dẫm vào họ quá nhiều. Tôi không muốn tạo gánh nặng cho họ bằng những vấn đề của mình, bạn biết không? Sẽ dễ dàng hơn để giữ tất cả cho riêng mình.",2,Depression,0.584475
Nó càng khiến tôi cảm thấy lo lắng và bất an hơn. Tôi chỉ không biết phải làm gì nữa.,0,Anxiety,0.71440774
"Chà, trong tình bạn của mình, tôi thường xuyên nghi ngờ bản thân mình, lo lắng liệu mình có phải là một người bạn đủ tốt hay không. Sự bất an này khiến tôi khó có thể tin tưởng hoàn toàn vào người khác vì sợ rằng họ có thể rời bỏ tôi. Đó là một cuộc chiến liên tục trong nội tâm tôi và nó khiến tôi kiệt sức về mặt cảm xúc.",4,Personality disorder,0.9930119
Tôi nghĩ nó bắt nguồn từ nỗi sợ bị phán xét. Khiêu vũ thường được coi là một con đường sự nghiệp phi truyền thống và tôi lo lắng rằng mọi người sẽ không coi trọng nó hoặc nghĩ rằng tôi không thực tế. Nhưng càng nghĩ tôi càng nhận ra mình không nên để người khác quyết định hạnh phúc của mình.,4,Personality disorder,0.99966383
Đó là một gợi ý tuyệt vời! Tôi chắc chắn sẽ thử. Bạn có lời khuyên nào khác để cải thiện khả năng giao tiếp của tôi và tránh xung đột không?,4,Personality disorder,0.9991386
"Tôi đánh giá cao những lời khích lệ của bạn. Tôi sẵn sàng thử liệu pháp, đặc biệt nếu nó có thể mang lại sự rõ ràng và hướng dẫn trong thời gian khó hiểu này. Tôi muốn tìm thấy sự bình yên trong nội tâm và lấy lại quyền kiểm soát sức khỏe của mình. Làm thế nào để chúng ta tiến hành từ đây?",1,Bipolar,0.86140895
Bạn nói đúng. Giấc ngủ hơi thất thường do phải chuẩn bị cho đám cưới và căng thẳng luôn là người bạn đồng hành trong thời gian bận rộn này. Tôi đã không ưu tiên việc chăm sóc bản thân nhiều như đáng lẽ phải làm. Rõ ràng là cơ thể và tâm trí của tôi cần được chú ý.,5,Stress,0.99989724
"Cảm ơn. Tôi biết hành trình này sẽ không hề dễ dàng, nhưng tôi rất biết ơn sự hỗ trợ của các bạn. Tôi sẵn sàng đối mặt trực tiếp với sự lo lắng của mình và tìm cách xây dựng lại niềm tin vào bản thân và tiến về phía trước.",0,Anxiety,0.9965443
"Tôi chưa nghĩ đến điều đó, nhưng đó là một gợi ý hay. Tôi tin rằng việc có một bên trung lập trong cuộc trò chuyện có thể mang lại một quan điểm cân bằng hơn, cho phép bố mẹ tôi hiểu được mức độ khó khăn của tôi. Tôi sẽ khám phá khả năng nhờ một người lớn đáng tin cậy có thể hòa giải cuộc trò chuyện.",4,Personality disorder,0.99057263
"Ôi, thật khó khăn. Cảm giác tội lỗi đã khiến các mối quan hệ của tôi trở nên căng thẳng vì tôi luôn bận tâm đến công việc. Tôi cảm thấy khó có thể gắn bó hoàn toàn với những người thân yêu của mình và tôi cảm thấy mất kết nối với họ. Điều này cuối cùng dẫn đến cảm giác cô đơn vì mặc dù tôi có mặt nhưng tâm trí tôi thường bị tiêu hao bởi những suy nghĩ và tác nhân gây căng thẳng liên quan đến công việc.",5,Stress,0.9905936
"Tất nhiên rồi. Đầu tiên, tôi phải chịu rất nhiều áp lực từ gia đình và những người thân yêu để vượt qua cơn nghiện này. Họ có ý tốt, nhưng đôi khi nó khiến bạn cảm thấy choáng ngợp. Ngoài ra, tôi cảm thấy sức nặng của những kỳ vọng của xã hội và nỗi sợ bị phán xét. Giống như tôi đang liên tục chiến đấu chống lại những thế lực bên ngoài cũng như những cuộc đấu tranh nội tâm của chính mình.",4,Personality disorder,0.99991846
"Chà, khi anh ấy liên hệ với tôi để được hỗ trợ, tôi đã không sẵn sàng về mặt cảm xúc. Tôi thường xuyên hủy bỏ các kế hoạch vì tôi không thể rời khỏi nhà. Và ngay cả khi chúng tôi gặp nhau, tôi vẫn giữ khoảng cách. Chứng trầm cảm khiến tôi chỉ tập trung vào bản thân và tôi cảm thấy như mình đã bỏ qua những khó khăn của anh ấy.",2,Depression,0.99897975
"Tôi nghĩ tôi có thể bắt đầu bằng việc thừa nhận giá trị của bản thân, bất kể sự xác nhận từ bên ngoài. Thực hành khẳng định lòng yêu bản thân và tham gia vào các hoạt động mang lại cho tôi niềm vui và sự thỏa mãn cũng có thể giúp nâng cao sự tự tin của tôi. Tất cả đều bắt nguồn từ việc nuôi dưỡng một tư duy tích cực và thực hiện những bước nhỏ để trân trọng và tôn vinh con người của mình.",4,Personality disorder,0.9993517
Kể tên 5 thành phố của Mỹ có dân số trên 1 triệu người.,3,Normal,0.9785292
"Tôi đã thử nhiều kỹ thuật tự lực khác nhau như bài tập thở sâu và viết nhật ký, những phương pháp này đã mang lại hiệu quả tạm thời. Tuy nhiên, tôi nhận thấy rằng việc nói về những lo lắng của mình với một người hiểu biết, như bạn, dường như giúp tôi giảm bớt lo lắng một cách hiệu quả hơn nhiều.",5,Stress,0.8523792
"Tôi đoán là tôi cảm thấy xấu hổ vì có vẻ như mọi người xung quanh tôi đều tìm thấy niềm đam mê của mình một cách dễ dàng. Tất cả họ đều phát triển mạnh mẽ với những sở thích khác nhau của mình, nhưng tôi ở đây, không thể tìm thấy thứ gì đó mang lại niềm vui cho mình. Có cảm giác như tôi liên tục làm bản thân và người khác thất vọng.",2,Depression,0.996788
Tôi cảm thấy rất thất vọng với cô ấy. Sự căng thẳng trong công việc ngày càng trở nên không thể chịu nổi.,5,Stress,0.9711459
"Xin chào , gần đây tôi cảm thấy thực sự mất tập trung và dường như tôi không thể tập trung vào bất cứ điều gì. Tôi muốn thử điều gì đó mới mẻ trong cuộc sống, chẳng hạn như một sở thích mới, nhưng tôi không biết bắt đầu từ đâu. Bạn có thể giúp tôi được không?",5,Stress,0.9842269
"Chà, mọi chuyện bắt đầu cách đây vài tháng khi tôi bị đau mãn tính ở lưng. Mọi chuyện trở nên căng thẳng đến mức tôi phải nghỉ làm và đó là lúc cuộc đấu tranh tài chính bắt đầu. Tôi đã phải dùng hết tiền tiết kiệm của mình chỉ để trang trải những chi phí cơ bản và giờ tôi lo lắng không biết làm cách nào để quản lý mọi thứ.",5,Stress,0.99948335
"Chà, chủ yếu là trong các tình huống xã hội, như trong các bữa tiệc hoặc tụ tập. Tôi gặp khó khăn trong việc kết nối với người khác và cảm thấy khó khăn khi nói về bản thân mình.",4,Personality disorder,0.99983954
Tôi cảm thấy như mình đã đánh mất một phần của mình ở đâu đó trên đường đi. Dường như gánh nặng căng thẳng trong công việc đã đưa tôi ngày càng đi xa hơn những ngày tháng vô tư của tuổi thơ.,5,Stress,0.999539
"Xin chào , tôi rất vui mừng! Tôi vừa đính hôn với vị hôn thê tuyệt vời của tôi, Sarah. Nhưng tôi phải thừa nhận, tôi hơi lo lắng về việc gia đình chúng tôi sẽ hòa hợp với nhau như thế nào. Bạn thấy đấy, gia đình chúng tôi đã có một số mâu thuẫn trong quá khứ, và tôi muốn đám cưới của chúng tôi diễn ra vui vẻ và hòa thuận với tình yêu. Bạn có thể giúp tôi điều hướng hoạt động gia đình này không?",3,Normal,0.9995183
"Absolutely. I find solace in activities like reading, taking long walks in nature, and indulging in my favorite hobbies. They allow me to reconnect with myself and recharge my energy. However, sometimes guilt creeps in when I prioritize these activities over fulfilling responsibilities. How can I overcome this guilt and fully embrace self-care?",0,Anxiety,0.88219446
Tôi đã do dự khi tìm kiếm sự trợ giúp từ chuyên gia vì tôi không muốn tỏ ra yếu đuối hoặc không có năng lực. Nhưng tôi cho rằng sẽ có ích nếu có một không gian an toàn nơi tôi có thể cởi mở về cảm xúc của mình mà không sợ bị phán xét.,1,Bipolar,0.68737334
"Cảm ơn. Việc có ai đó để nói chuyện có ý nghĩa rất lớn. Chà, gần đây tôi đang gặp phải một loạt triệu chứng, từ đau mãn tính đến mệt mỏi và mọi thứ ở giữa. Chuyện này đã diễn ra được một thời gian rồi và dường như tôi không thể tìm thấy bất kỳ câu trả lời hay sự giải thoát nào. Nó thực sự gây tổn hại cho tôi.",5,Stress,0.96620697
Describe the phases of the product development cycle.?,3,Normal,0.91657627
Ừ chắc chắn. Mọi chuyện bắt đầu từ vài tuần trước khi chúng tôi có sự hiểu lầm. Một người bạn của tôi đã hiểu sai điều tôi nói và nó leo thang thành một cuộc tranh cãi. Có vẻ như mọi thứ đã bị thổi phồng quá mức và bây giờ giữa chúng tôi có chút căng thẳng.,5,Stress,0.99768984
Tôi bị sốc. Bạn trai tôi vừa làm tôi ngạc nhiên với tấm vé tham dự buổi hòa nhạc yêu thích của tôi!,3,Normal,0.9943093
Chào . Tôi hy vọng hôm nay bạn làm tốt. Tôi muốn nói về điều gì đó mà tôi đang suy nghĩ gần đây. Tôi đang muốn khám phá một sở thích mới nhưng tôi không biết nên bắt đầu từ đâu. Tôi muốn cảm thấy tự tin về nỗ lực mới này và tìm thấy điều gì đó mang lại cho tôi niềm vui ngoài công việc.,2,Depression,0.7550955
Một trong những bài học quan trọng nhất mà tôi học được là hạnh phúc của tôi không bao giờ chỉ phụ thuộc vào người khác. Tôi đã khám phá ra tầm quan trọng của việc yêu thương bản thân và khẳng định bản thân. Điều cần thiết là phải sống trọn vẹn với chính mình trước khi bước vào một mối quan hệ.,4,Personality disorder,0.9979658
Tôi có cảm giác khó chịu rằng mình đã chưa dành đủ ưu tiên cho mối quan hệ này. Tôi quá bận rộn với những khía cạnh khác của cuộc sống đến nỗi không dành cho nó sự quan tâm xứng đáng. Tôi cảm thấy như mình đã làm đối tác của mình thất vọng.,4,Personality disorder,0.9551335
"Tôi có, nhưng nó dường như không bao giờ đi đến đâu cả. Cuối cùng, chúng ta rơi vào vòng luẩn quẩn đổ lỗi và cảm giác bị tổn thương mà không giải quyết được gì.",4,Personality disorder,0.97378844
"Vâng, đó có thể là một ý tưởng hay. Tôi chỉ hy vọng cô ấy hiểu tôi đến từ đâu. Có lẽ chúng ta có thể tìm ra cách để vẫn theo đuổi ước mơ của mình, ngay cả khi nó có vẻ khác với những gì chúng ta dự định ban đầu.",5,Stress,0.9997422
"Đúng, tôi đã thử nhiều lần nhưng anh ấy chỉ gạt đi như thể nó không quan trọng. Tôi vô cùng đau lòng vì tôi muốn cảm thấy mình được trân trọng trong mối quan hệ này.",2,Depression,0.48249966
"Tôi sẵn sàng thử, mặc dù tôi hơi lo lắng. Tôi chỉ hy vọng nó không gây ra thêm xung đột.",6,Suicidal,0.965888
"Cảm ơn. Lời nói của bạn có ý nghĩa rất lớn đối với tôi. Tôi thực sự tin rằng với sự hướng dẫn của bạn, tôi có thể vượt qua giai đoạn thử thách này và nuôi dưỡng một cuộc sống cá nhân trọn vẹn. Tôi rất biết ơn vì có bạn là nhà trị liệu của tôi.",0,Anxiety,0.8817144
"I can transform a small corner of my living space into a designated art area. I'll make sure it's well-lit and clutter-free, allowing me to fully immerse myself in the process without distractions.",3,Normal,0.9327446
"Chà, tôi đang tìm hiểu các nhóm hỗ trợ đau buồn và tham gia các buổi trị liệu với bạn. Việc nói chuyện một cách cởi mở về cảm xúc và nỗi sợ hãi xung quanh hành trình đau buồn của tôi sẽ giúp ích rất nhiều. Thật là một trải nghiệm chữa lành khi kết nối với những người khác và học hỏi từ câu chuyện của họ.",2,Depression,0.9972036
"Chà, đó là một cảm giác đang diễn ra từ lâu mà tôi có thể nhớ được. Lớn lên, bố mẹ tôi luôn bận rộn với công việc và những trách nhiệm khác. Tôi thường có cảm giác như mình đang ở bên lề, không nhận được sự quan tâm và hỗ trợ như mong muốn. Nó khiến tôi nghi ngờ liệu ước mơ của mình có thực sự đạt được hay không.",4,Personality disorder,0.9366165
"Tôi cảm thấy nhẹ nhõm vì cuối cùng cũng có cơ hội nói chuyện với bạn hôm nay. Gần đây, lòng tự trọng của tôi đã bị ảnh hưởng khá nhiều.",4,Personality disorder,0.9889276
"Xin chào , tôi hy vọng hôm nay bạn làm tốt. Gần đây tôi cảm thấy khá không vui và có rất nhiều mâu thuẫn chưa được giải quyết trong gia đình tôi. Tôi cảm thấy như mình bị bỏ rơi và điều đó gây ra rất nhiều căng thẳng về mặt cảm xúc.",2,Depression,0.7052187
", tôi tin rằng việc trau dồi tư duy này bắt đầu từ việc tự nhận thức. Nhận ra những tác nhân và phản ứng cảm xúc của tôi trong những thời điểm xung đột này là rất quan trọng. Bằng cách tạm dừng và nhắc nhở bản thân về ý định hiểu, tôi có thể lựa chọn phản ứng một cách có ý thức thay vì phản ứng bốc đồng. Cũng có thể hữu ích nếu tôi bày tỏ mong muốn được giao tiếp cởi mở, tôn trọng với gia đình mình, đặt nền tảng cho những tương tác lành mạnh hơn.",4,Personality disorder,0.994541
"Hôm nay tôi muốn nói về vấn đề sức khỏe của mình. Tôi cảm thấy hơi chán nản và không chắc chắn về cơ thể mình cũng như việc nó ảnh hưởng đến sức khỏe tổng thể của tôi như thế nào. Tôi luôn tự tin vào các khía cạnh khác của cuộc sống, nhưng gần đây, mối quan hệ của tôi với sức khỏe của chính mình đang gặp nhiều thử thách.",2,Depression,0.96429616
"Sợ bị hiểu lầm hoặc phán xét là điều khiến tôi chùn bước. Tôi lo rằng nếu mở lòng, mọi người sẽ không hiểu hoặc không chấp nhận tôi. Giống như tôi bị mắc kẹt trong chính suy nghĩ và cảm xúc của mình, không thể bộc lộ hết bản thân.",4,Personality disorder,0.99985933
"Vâng, làm ơn. Tôi muốn tìm cách để có những cuộc trò chuyện hiệu quả dẫn đến sự hiểu biết và kết thúc. Tôi biết rằng điều đó sẽ không dễ dàng nhưng tôi sẵn sàng nỗ lực.",6,Suicidal,0.9922482
"Tôi cho rằng có một tia hy vọng về khả năng đó, mặc dù hiện tại nó có vẻ xa vời. Nhưng điều gì sẽ xảy ra nếu tôi mất việc hoàn toàn? Ý nghĩ đó làm tôi sợ hãi. Tôi không biết mình sẽ đối phó thế nào trước một đòn nữa giáng vào tâm trí vốn đã mong manh của mình.",5,Stress,0.9998622
"Chắc chắn rồi. Tôi đã trải qua cảm giác lo lắng dai dẳng này. Nó như đè nặng lên ngực tôi, khiến tôi khó thở. Tôi nhận thấy rằng nó ảnh hưởng đến giấc ngủ, sự thèm ăn và khả năng tập trung của tôi.",0,Anxiety,0.9997961
"Tôi rất hy vọng. Tôi biết đó sẽ không phải là một con đường dễ dàng, nhưng tôi cam kết xây dựng lại lòng tự trọng của mình và học cách yêu bản thân mình một lần nữa. Cảm ơn bạn đã hướng dẫn tôi trong cuộc hành trình này.",4,Personality disorder,0.93478644
Điều đó có vẻ khả thi. Tôi có thể cam kết đi bộ ngắn ba lần một tuần và tăng dần thời lượng cũng như cường độ khi năng lượng của tôi được cải thiện. Tôi có thể thấy việc tập thể dục có thể đóng một vai trò quan trọng như thế nào trong việc cải thiện sức khỏe tổng thể của tôi.,5,Stress,0.9995022
"Thành thật mà nói, tôi chưa nghĩ tới điều đó. Có lẽ việc tham gia một nhóm nghệ thuật hoặc một cộng đồng trực tuyến có thể giúp tôi lấy lại được phần nào sự kết nối mà tôi hằng khao khát. Tôi cho rằng nó đáng để thử. Nhưng vẫn có một phần trong tôi lo sợ nó sẽ không thể so sánh được với những gì tôi đã có với bạn bè.",5,Stress,0.9504989
Tôi thực sự buồn bã và căng thẳng.,0,Anxiety,0.9996562
Đó là một gợi ý tuyệt vời. Tôi đang nghĩ đến việc tham gia một câu lạc bộ sách địa phương hoặc tình nguyện vì một mục đích mà tôi đam mê. Tham gia vào các hoạt động phù hợp với sở thích của tôi có thể giúp tôi gặp gỡ những người mới có cùng giá trị. Đó là một bước tích cực hướng tới việc xây dựng những kết nối có ý nghĩa và nâng cao lòng tự trọng của tôi.,4,Personality disorder,0.98215795
"Ngay bây giờ, tôi cảm thấy biết ơn những gợi ý mà bạn đã đưa ra. Sự hướng dẫn của bạn đã thắp lên một tia hy vọng trong lòng tôi. Cảm ơn bạn đã ở đây và cho tôi thấy rằng luôn có giải pháp ngay cả khi đang đau buồn.",5,Stress,0.93367225
"Tôi nhớ sự quyết tâm mãnh liệt mà tôi từng có. Niềm tin rằng tôi có thể đạt được bất cứ điều gì tôi đặt ra. Tôi có niềm tin vững chắc vào khả năng của mình và ý thức về mục đích. Bây giờ, tôi cảm thấy như ngọn lửa đó đã tắt và tôi đang mắc kẹt trong vòng luẩn quẩn không ngừng nghi ngờ bản thân này.",1,Bipolar,0.51654226
"Cảm ơn. Tôi đánh giá cao sự đồng cảm và hướng dẫn của bạn. Tôi đã sẵn sàng bắt tay vào cuộc hành trình hướng tới việc chữa lành và tạo ra những kết nối có ý nghĩa. Tôi biết điều đó sẽ không dễ dàng, nhưng tôi sẵn sàng nỗ lực.",4,Personality disorder,0.8757877
"Thành thật mà nói, tôi vẫn chưa thực hiện được nhiều bước. Tôi chủ yếu giữ bài viết của mình cho riêng mình, quá sợ bị từ chối hoặc chỉ trích. Tôi cho rằng một bước nhỏ mà tôi đã thực hiện là tham gia một nhóm viết lách ở địa phương, nhưng tôi vẫn chưa đủ can đảm để chia sẻ công việc của mình với họ. Nó cảm thấy như một bước nhảy vọt lớn.",2,Depression,0.5054441
"Cảm ơn. Sự hỗ trợ của bạn có nghĩa là cả thế giới đối với tôi. Trong tương lai, tôi muốn khám phá các chiến lược tự chăm sóc và xây dựng khả năng phục hồi, cũng như các cách tiếp cận giải quyết xung đột và giao tiếp quyết đoán. Cùng nhau, tôi tin rằng chúng ta có thể hướng tới một cuộc sống xã hội hài hòa và trọn vẹn hơn.",1,Bipolar,0.9473891
"Này , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy thực sự căng thẳng, đặc biệt là vì công việc. Nó quá sức chịu đựng và tôi dường như không thể chịu đựng được nữa.",0,Anxiety,0.9996494
Bạn nói đúng. Tìm kiếm sự hỗ trợ từ bên ngoài gia đình thực sự có thể làm nhẹ bớt gánh nặng tinh thần. Tôi sẽ tiếp tục nuôi dưỡng các mối quan hệ của mình và duy trì đường dây liên lạc cởi mở như một cách để đối phó với những căng thẳng đang diễn ra.,5,Stress,0.99987245
"Vâng, tôi sẵn sàng thử. Tôi biết rằng tôi không thể thay đổi gia đình mình, nhưng có lẽ tôi có thể thay đổi cách phản ứng trước những xung đột. Tôi muốn tìm thấy sự bình yên nội tâm và có thể theo đuổi ước mơ của mình mà không phải chịu gánh nặng xung đột liên miên.",4,Personality disorder,0.9489701
"Tôi có, nhưng tôi đang do dự. Tôi không muốn tạo gánh nặng cho họ về những vấn đề của mình và tôi cũng lo lắng họ sẽ không hiểu những gì tôi đang trải qua. Có cảm giác như tôi là người duy nhất phải đối mặt với những cuộc đấu tranh này.",4,Personality disorder,0.9825331
That means a lot to me. I'm feeling a bit more hopeful knowing that I have someone to lean on during this challenging time. Thank you for being here for me.,5,Stress,0.99409205
Cảm ơn vì sự trấn an của bạn. Tôi nghĩ rằng tôi đã bỏ bê nhu cầu của bản thân giữa tất cả những điều này. Đã đến lúc tôi phải ưu tiên cho hạnh phúc của mình và tìm kiếm sự hỗ trợ mà tôi xứng đáng được nhận. Sự hướng dẫn của bạn đã cho tôi sức mạnh để thực hiện bước đó.,5,Stress,0.5091081
"Những thay đổi tích cực này đã nâng đỡ tôi theo những cách mà tôi chưa bao giờ nghĩ là có thể. Tôi cảm thấy một cảm giác thỏa mãn, hạnh phúc và biết ơn sâu sắc đối với tình yêu và sự kết nối mà tôi đang trải qua. Giống như trái tim tôi đang mở rộng với mỗi tương tác tích cực. Tôi cũng nhận thấy rằng khi các mối quan hệ của tôi được cải thiện thì sức khỏe tổng thể của tôi cũng vậy. Nó thực sự củng cố sức mạnh của các kết nối cá nhân.",4,Personality disorder,0.99412525
"Tất nhiên rồi. Gần đây, tôi đang xử lý một chuyện đau lòng xảy ra vào mùa hè. Thật khó để buông bỏ và tiến về phía trước, đặc biệt là khi tôi nhìn thấy những lời nhắc nhở về người đó ở khắp mọi nơi. Tôi muốn tìm cách chữa lành và tập trung vào bản thân trong quá trình chuyển đổi này.",1,Bipolar,0.427985
"Tôi đã nghĩ về điều đó, nhưng tôi sợ phát hiện ra một căn bệnh tiềm ẩn nghiêm trọng hơn. Thật đáng sợ khi phải đối mặt với khả năng các vấn đề sức khỏe của tôi có thể nằm ngoài tầm kiểm soát của tôi.",0,Anxiety,0.99245536
"Tôi chưa thực sự nghĩ đến việc tìm cách kết thúc. Nhưng suy ngẫm về cuộc chia tay có thể mang lại sự rõ ràng nào đó. Có lẽ đã đến lúc tôi phải tìm hiểu sâu hơn và hiểu điều gì đã xảy ra, để tôi có thể trưởng thành từ đó.",4,Personality disorder,0.83659446
Cảm ơn. Niềm tin của bạn dành cho tôi mang lại cho tôi hy vọng. Tôi sẽ cố gắng hết sức để trở thành nguồn yêu thương và hỗ trợ cho bạn mình và tôi sẽ liên hệ nếu cần thêm hướng dẫn. Cảm ơn bạn một lần nữa cho tất cả mọi thứ.,1,Bipolar,0.66212267
Thank you. I appreciate your reassurance. It gives me hope that maybe I can move forward from this someday.,1,Bipolar,0.51081187
"Tôi chưa thực sự thử bất cứ điều gì cụ thể, tôi chỉ đang cố gắng đẩy nó ra khỏi tâm trí và đánh lạc hướng bản thân bằng những thứ khác. Nhưng nó dường như không hoạt động.",4,Personality disorder,0.8964296
"Tôi tìm thấy niềm an ủi trong tự nhiên. Đi dạo trong công viên hoặc dành thời gian bên bãi biển giúp đầu óc tỉnh táo và mang lại cho tôi cảm giác bình yên. Tôi cũng thích đọc sách, nghe nhạc và thực hành các bài tập chánh niệm. Những hoạt động này thường làm trẻ hóa khả năng sáng tạo của tôi và mang đến cho tôi một góc nhìn mới mẻ.",5,Stress,0.99988055
